stamp_sec,cross_track_error,heading_error,steering_command,steering_oscillation,commanded_speed,curvature,control_latency_ms,lookahead_distance,target_x,target_y,path_pose_count
1782712942.794175,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.04440000066097127,0.8,0.0,0.0,5
1782712942.8946264,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.08702600007381989,0.8,0.0,0.0,5
1782712942.99497,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.07573699986096472,0.8,0.0,0.0,5
1782712943.0941367,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.047386999540321995,0.8,0.0,0.0,5
1782712943.194894,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.11765600083890604,0.8,0.0,0.0,5
1782712943.294729,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.07718599954387173,0.8,0.0,0.0,5
1782712943.394722,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.08478799918520963,0.8,0.0,0.0,5
1782712943.4944072,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.059437999880174175,0.8,0.0,0.0,5
1782712943.595343,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.12804200014215894,0.8,0.0,0.0,5
1782712943.6953611,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.12505199993029237,0.8,0.0,0.0,5
1782712943.7954884,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.11529600033099996,0.8,0.0,0.0,5
1782712943.8951669,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.12487200001487508,0.8,0.0,0.0,5
1782712943.9953365,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.1223600002049352,0.8,0.0,0.0,5
1782712944.0954456,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.1118280006267014,0.8,0.0,0.0,5
1782712944.19477,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.10314500013919314,0.8,0.0,0.0,5
1782712944.294969,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.13343600039661396,0.8,0.0,0.0,5
1782712944.3949087,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.15862999953242252,0.8,0.0,0.0,5
1782712944.4944854,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.08041599994612625,0.8,0.0,0.0,5
1782712944.5943766,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.049819999730971176,0.8,0.0,0.0,5
1782712944.6945336,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.0710320000507636,0.8,0.0,0.0,5
1782712944.7947729,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.06922899956407491,0.8,0.0,0.0,5
1782712944.8946123,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.08610100030637113,0.8,0.0,0.0,5
1782712944.9951055,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.1328450007349602,0.8,0.0,0.0,5
1782712945.095283,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.3202859998054919,0.8,0.0,0.0,5
1782712945.1947842,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.06830199981777696,0.8,0.0,0.0,5
1782712945.2953591,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.11284499942121329,0.8,0.0,0.0,5
1782712945.3943098,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.06742400000803173,0.8,0.0,0.0,5
1782712945.4949758,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.07104500036803074,0.8,0.0,0.0,5
1782712945.5953395,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.10947200007649371,0.8,0.0,0.0,5
1782712945.6943517,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.0667610001983121,0.8,0.0,0.0,5
1782712945.7951715,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.12202400012029102,0.8,0.0,0.0,5
1782712945.8950055,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.11138699937873753,0.8,0.0,0.0,5
1782712945.9947143,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.0619570000708336,0.8,0.0,0.0,5
1782712946.0949514,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.12277499990887009,0.8,0.0,0.0,5
1782712946.1943905,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.07976899996720022,0.8,0.0,0.0,5
1782712946.2943718,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.07527700017817551,0.8,0.0,0.0,5
1782712946.3943443,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.04931000057695201,0.8,0.0,0.0,5
1782712946.4944308,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.06076800036680652,0.8,0.0,0.0,5
1782712946.5947871,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.07427499986079056,0.8,0.0,0.0,5
1782712946.6943367,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.055249999604711775,0.8,0.0,0.0,5
1782712946.794529,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.09183900056086713,0.8,0.0,0.0,5
1782712946.8945456,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.09275800039176829,0.8,0.0,0.0,5
1782712946.994378,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.09241899988410296,0.8,0.0,0.0,5
1782712947.0944395,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.07117299992387416,0.8,0.0,0.0,5
1782712947.1944022,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.07052000000840053,0.8,0.0,0.0,5
1782712947.2941318,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.05386400061979657,0.8,0.0,0.0,5
1782712947.3941522,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.04775300021719886,0.8,0.0,0.0,5
1782712947.4951208,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.06639599996560719,0.8,0.0,0.0,5
1782712947.5949602,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.12473199967644177,0.8,0.0,0.0,5
1782712947.6950157,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.07147900032578036,0.8,0.0,0.0,5
1782712947.7943306,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.06801699964853469,0.8,0.0,0.0,5
1782712947.8941126,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.051314000302227214,0.8,0.0,0.0,5
1782712947.9953027,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.12510299984569428,0.8,0.0,0.0,5
1782712948.0953734,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.11321700003463775,0.8,0.0,0.0,5
1782712948.1941295,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.05558200064115226,0.8,0.0,0.0,5
1782712948.2942975,0.8008712859999998,3.141592653589793,4.592425496802574e-16,0.0,0.0,3.0616169978683826e-16,0.06498699985968415,0.8,0.0,0.0,5
